298.05536	1.68789E-6	298.06053	1.1828E-9
299.05547	1.68918E-6	299.06066	1.186E-9
300.05559	1.68902E-6	300.06077	1.1837E-9
301.05573	1.68809E-6	301.06088	1.1793E-9
302.05584	1.68779E-6	302.06101	1.1869E-9
303.05596	1.68791E-6	303.06115	1.1839E-9
304.05611	1.6885E-6	304.06127	1.1872E-9
305.05619	1.68785E-6	305.06138	1.1881E-9
306.05634	1.68771E-6	306.0615	1.1794E-9
307.05645	1.68762E-6	307.06163	1.1871E-9
308.05658	1.68769E-6	308.06175	1.1832E-9
309.05672	1.68698E-6	309.06186	1.1933E-9
310.05682	1.68682E-6	310.06223	1.1895E-9
311.05693	1.68662E-6	311.06237	1.1974E-9
312.05705	1.68639E-6	312.06249	1.1898E-9
313.05715	1.68645E-6	313.06261	1.1951E-9
314.0573	1.68619E-6	314.06276	1.1926E-9
315.05791	1.68581E-6	315.06287	1.1929E-9
316.05778	1.68613E-6	316.06298	1.1949E-9
317.05791	1.68676E-6	317.0631	1.1956E-9
318.05802	1.68674E-6	318.06323	1.1938E-9
319.05814	1.68618E-6	319.06335	1.1834E-9
320.05825	1.68692E-6	320.06371	1.1816E-9
321.05847	1.68596E-6	321.0636	1.2056E-9
322.05852	1.6857E-6	322.06373	1.1952E-9
323.05863	1.68595E-6	323.06384	1.1862E-9
324.05875	1.68594E-6	324.06397	1.1972E-9
325.05884	1.68601E-6	325.06411	1.1934E-9
326.059	1.68635E-6	326.06428	1.1724E-9
327.0591	1.68489E-6	327.06438	1.2097E-9
328.05924	1.68367E-6	328.06452	1.2001E-9
329.05937	1.68433E-6	329.06464	1.1975E-9
330.05946	1.68293E-6	330.06476	1.2035E-9
331.0596	1.68408E-6	331.06488	1.2126E-9
332.05972	1.68467E-6	332.065	1.2123E-9
333.05983	1.68455E-6	333.06513	1.2092E-9
334.05997	1.68523E-6	334.06526	1.2049E-9
335.06394	1.68295E-6	335.06538	1.1888E-9
336.06025	1.68386E-6	336.06549	1.2113E-9
337.06036	1.68372E-6	337.06563	1.2095E-9
338.06046	1.68336E-6	338.06575	1.2043E-9
339.06078	1.68246E-6	339.06586	1.2082E-9
340.06071	1.68351E-6	340.06597	1.196E-9
341.06085	1.6831E-6	341.0661	1.2118E-9
342.06106	1.68287E-6	342.06694	1.2015E-9
343.06108	1.68192E-6	343.06707	1.2085E-9
344.06121	1.68217E-6	344.06719	1.2134E-9
345.06133	1.68237E-6	345.0673	1.2093E-9
346.06143	1.684E-6	346.06743	1.2124E-9
347.06158	1.68452E-6	347.06757	1.2045E-9
348.06168	1.68433E-6	348.06769	1.2036E-9
349.06181	1.68467E-6	349.06781	1.2007E-9
350.06195	1.68338E-6	350.0679	1.2087E-9
351.06204	1.6829E-6	351.06804	1.2139E-9
352.0622	1.68232E-6	352.06818	1.2001E-9
353.06245	1.68134E-6	353.06829	1.2107E-9
354.06424	1.68222E-6	354.0684	1.1986E-9
355.06271	1.68241E-6	355.06852	1.2165E-9
356.06284	1.68226E-6	356.06866	1.2234E-9
357.06296	1.68211E-6	357.06918	1.2064E-9
358.06307	1.68196E-6	358.06931	1.2216E-9
359.06319	1.68128E-6	359.06944	1.2292E-9
360.06331	1.68167E-6	360.06955	1.2054E-9
361.06341	1.68137E-6	361.06967	1.2162E-9
362.06356	1.68226E-6	362.0698	1.2081E-9
363.06376	1.68214E-6	363.06993	1.2137E-9
364.06377	1.68205E-6	364.07005	1.2032E-9
365.06391	1.68126E-6	365.07018	1.2177E-9
366.06403	1.68019E-6	366.0703	1.229E-9
367.06414	1.67983E-6	367.07053	1.2102E-9
368.06427	1.68041E-6	368.07056	1.2087E-9
369.0644	1.67953E-6	369.07067	1.208E-9
370.0645	1.67882E-6	370.07078	1.2086E-9
371.06464	1.67955E-6	371.07091	1.2233E-9
372.06476	1.68012E-6	372.07103	1.2197E-9
373.06486	1.68052E-6	373.07125	1.223E-9
374.065	1.68042E-6	374.07139	1.216E-9
375.07529	1.6804E-6	375.07152	1.2171E-9
376.07155	1.67958E-6	376.07163	1.2215E-9
377.07166	1.6793E-6	377.07177	1.2205E-9
378.0718	1.67957E-6	378.07189	1.2177E-9
379.0719	1.67943E-6	379.07203	1.2187E-9
380.07214	1.67915E-6	380.07215	1.2103E-9
381.07218	1.6795E-6	381.07227	1.2227E-9
382.07231	1.67907E-6	382.07238	1.2191E-9
383.07245	1.67895E-6	383.07251	1.2295E-9
384.07255	1.67865E-6	384.07266	1.2183E-9
385.07269	1.6789E-6	385.07278	1.2302E-9
386.07283	1.67922E-6	386.07291	1.2095E-9
387.07293	1.67876E-6	387.07303	1.2274E-9
388.07306	1.67838E-6	388.07316	1.2323E-9
389.07324	1.67839E-6	389.0733	1.2256E-9
390.07329	1.67788E-6	390.07342	1.2214E-9
391.07345	1.67712E-6	391.07354	1.2144E-9
392.07357	1.67818E-6	392.07367	1.2239E-9
393.0737	1.67895E-6	393.07379	1.2214E-9
394.07587	1.67639E-6	394.07393	1.2274E-9
395.07569	1.67625E-6	395.07405	1.2271E-9
396.07584	1.6767E-6	396.07418	1.2266E-9
397.07597	1.67691E-6	397.07434	1.2312E-9
398.0761	1.67583E-6	398.07455	1.2431E-9
