31.55097	7.106E-10	31.6779	1.3579E-9	31.90145	1.8694E-9	31.72652	2.1085E-9	31.80981	2.9732E-9	31.97597	2.5293E-9	31.55097	7.30275E-10	31.6779	1.34965E-9	31.90145	1.8341E-9	31.72652	2.16946E-9	31.97597	2.53706E-9	31.80981	2.9705E-9
32.09375	7.041E-10	32.21693	1.356E-9	32.44084	1.8634E-9	32.25163	2.1677E-9	32.36368	2.9726E-9	32.47011	2.5298E-9	32.09375	7.26994E-10	32.21693	1.34881E-9	32.44084	1.83516E-9	32.25163	2.1668E-9	32.47011	2.53555E-9	32.36368	2.97106E-9
32.63209	7.067E-10	32.75536	1.3541E-9	32.98806	1.8246E-9	32.85431	2.2602E-9	32.90365	2.9721E-9	33.00833	2.5291E-9	32.63209	7.21072E-10	32.75536	1.34846E-9	32.98806	1.83551E-9	32.85431	2.16658E-9	33.00833	2.5301E-9	32.90365	2.97259E-9
33.17201	7.106E-10	33.3217	1.3641E-9	33.5161	1.8165E-9	33.39439	2.2676E-9	33.50949	3.0364E-9	33.54553	2.5302E-9	33.17201	7.21149E-10	33.3217	1.34828E-9	33.5161	1.83479E-9	33.39439	2.16617E-9	33.54553	2.52726E-9	33.50949	2.97044E-9
34.04695	7.752E-10	33.85797	1.3591E-9	34.06241	1.8297E-9	33.93063	2.1611E-9	33.99266	2.9707E-9	34.08702	2.5289E-9	34.04695	7.20922E-10	33.85797	1.34892E-9	34.06241	1.83557E-9	33.93063	2.17008E-9	34.08702	2.5264E-9	33.99266	2.96713E-9
34.62822	7.702E-10	34.40493	1.3492E-9	34.6326	1.7804E-9	34.50395	2.1071E-9	34.5195	2.9717E-9	34.66403	2.4627E-9	34.62822	7.21588E-10	34.40493	1.34837E-9	34.6326	1.83537E-9	34.50395	2.1682E-9	34.66403	2.52839E-9	34.5195	2.96502E-9
35.15749	7.088E-10	34.94801	1.3324E-9	35.16465	1.8705E-9	35.03999	2.188E-9	35.08906	2.9719E-9	35.18624	2.5298E-9	35.15749	7.17214E-10	34.94801	1.34796E-9	35.16465	1.83261E-9	35.03999	2.16956E-9	35.18624	2.53076E-9	35.08906	2.96877E-9
35.71986	7.176E-10	35.48673	1.3348E-9	35.7028	1.832E-9	35.60681	2.0565E-9	35.63261	2.9713E-9	35.79324	2.5633E-9	35.71986	7.146E-10	35.48673	1.34676E-9	35.7028	1.82866E-9	35.60681	2.1684E-9	35.79324	2.53473E-9	35.63261	2.96966E-9
36.25659	6.969E-10	36.02602	1.3503E-9	36.24256	1.8508E-9	36.11178	2.169E-9	36.17346	2.9711E-9	36.33992	2.4456E-9	36.25659	7.16782E-10	36.02602	1.34628E-9	36.24256	1.82999E-9	36.11178	2.16721E-9	36.33992	2.53359E-9	36.17346	2.97123E-9
36.79617	6.987E-10	36.56744	1.3316E-9	36.78083	1.8247E-9	36.68968	2.2005E-9	36.71043	2.9707E-9	36.83871	2.5301E-9	36.79617	7.23086E-10	36.56744	1.348E-9	36.78083	1.82716E-9	36.68968	2.16934E-9	36.83871	2.53791E-9	36.71043	2.9703E-9
37.35808	7.042E-10	37.10646	1.3575E-9	37.32679	1.8258E-9	37.22388	2.0835E-9	37.29478	2.8699E-9	37.41552	2.627E-9	37.35808	7.20738E-10	37.10646	1.35011E-9	37.32679	1.82563E-9	37.22388	2.17149E-9	37.41552	2.53659E-9	37.29478	2.96983E-9
37.92255	7.373E-10	37.66905	1.3314E-9	37.86338	1.8405E-9	37.72314	2.1694E-9	37.79205	2.9693E-9	37.98293	2.4548E-9	37.92255	7.22661E-10	37.66905	1.35045E-9	37.86338	1.82521E-9	37.72314	2.17162E-9	37.98293	2.53191E-9	37.79205	2.96644E-9
38.45963	7.046E-10	38.21784	1.3384E-9	38.3999	1.8098E-9	38.26135	2.1686E-9	38.33062	2.9685E-9	38.4881	2.529E-9	38.45963	7.21689E-10	38.21784	1.34837E-9	38.3999	1.82449E-9	38.26135	2.17153E-9	38.4881	2.53143E-9	38.33062	2.96905E-9
