2007.80781	1.29163									
2010.61061	1.29144									
2013.41341	1.29126									
2016.21622	1.29107									
2019.01902	1.29089									
2021.82182	1.2907									
2024.62462	1.29052									
2027.42743	1.29033									
2030.23023	1.29015									
2033.03303	1.28997									
2035.83584	1.28979									
2038.63864	1.28961									
2041.44144	1.28943									
2044.24424	1.28925									
2047.04705	1.28907									
2049.84985	1.28889									
2052.65265	1.28872									
2055.45546	1.28854									
2058.25826	1.28836									
2061.06106	1.28819									
2063.86386	1.28801									
2066.66667	1.28784									
2069.46947	1.28767									
2072.27227	1.28749									
2075.07508	1.28732									
2077.87788	1.28715									
2080.68068	1.28698									
2083.48348	1.28681									
2086.28629	1.28664									
2089.08909	1.28647									
2091.89189	1.2863									
2094.69469	1.28613									
2097.4975	1.28596									
2100.3003	1.28579									
2103.1031	1.28563									
2105.90591	1.28546									
2108.70871	1.28529									
2111.51151	1.28513									
2114.31431	1.28496									
2117.11712	1.2848									
2119.91992	1.28464									
2122.72272	1.28447									
2125.52553	1.28431									
2128.32833	1.28415									
2131.13113	1.28399									
2133.93393	1.28383									
2136.73674	1.28367									
2139.53954	1.28351									
2142.34234	1.28335									
2145.14515	1.28319									
2147.94795	1.28303									
2150.75075	1.28288									
2153.55355	1.28272									
2156.35636	1.28256									
2159.15916	1.28241									
2161.96196	1.28225									
2164.76476	1.2821									
2167.56757	1.28194									
2170.37037	1.28179									
2173.17317	1.28164									
2175.97598	1.28148									
2178.77878	1.28133									
2181.58158	1.28118									
2184.38438	1.28103									
2187.18719	1.28088									
2189.98999	1.28073									
2192.79279	1.28058									
2195.5956	1.28043									
2198.3984	1.28028									
2201.2012	1.28013									
2204.004	1.27999									
2206.80681	1.27984									
2209.60961	1.27969									
2212.41241	1.27955									
2215.21522	1.2794									
2218.01802	1.27925									
2220.82082	1.27911									
2223.62362	1.27897									
2226.42643	1.27882									
2229.22923	1.27868									
2232.03203	1.27854									
2234.83483	1.27839									
2237.63764	1.27825									
2240.44044	1.27811									
2243.24324	1.27797									
2246.04605	1.27783									
2248.84885	1.27769									
2251.65165	1.27755									
2254.45445	1.27741									
2257.25726	1.27728									
2260.06006	1.27714									
2262.86286	1.277									
2265.66567	1.27686									
2268.46847	1.27673									
2271.27127	1.27659									
2274.07407	1.27646									
2276.87688	1.27632									
2279.67968	1.27619									
2282.48248	1.27605									
2285.28529	1.27592									
2288.08809	1.27578									
2290.89089	1.27565									
2293.69369	1.27552									
2296.4965	1.27539									
2299.2993	1.27526									
2302.1021	1.27513									
2304.9049	1.275									
2307.70771	1.27487									
2310.51051	1.27474									
2313.31331	1.27461									
2316.11612	1.27448									
2318.91892	1.27435									
2321.72172	1.27422									
2324.52452	1.27409									
2327.32733	1.27397									
2330.13013	1.27384									
2332.93293	1.27371									
2335.73574	1.27359									
2338.53854	1.27346									
2341.34134	1.27334									
2344.14414	1.27321									
2346.94695	1.27309									
2349.74975	1.27297									
2352.55255	1.27284									
2355.35536	1.27272									
2358.15816	1.2726									
2360.96096	1.27248									
2363.76376	1.27235									
2366.56657	1.27223									
2369.36937	1.27211									
2372.17217	1.27199									
2374.97497	1.27187									
2377.77778	1.27175									
2380.58058	1.27163									
2383.38338	1.27152									
2386.18619	1.2714									
2388.98899	1.27128									
2391.79179	1.27116									
2394.59459	1.27105									
2397.3974	1.27093									
2400.2002	1.27081									
2403.003	1.2707									
2405.80581	1.27058									
2408.60861	1.27047									
2411.41141	1.27035									
2414.21421	1.27024									
2417.01702	1.27012									
2419.81982	1.27001									
2422.62262	1.2699									
2425.42543	1.26978									
2428.22823	1.26967									
2431.03103	1.26956									
2433.83383	1.26945									
2436.63664	1.26934									
2439.43944	1.26923									
2442.24224	1.26912									
2445.04505	1.26901									
2447.84785	1.2689									
2450.65065	1.26879									
2453.45345	1.26868									
2456.25626	1.26857									
2459.05906	1.26846									
2461.86186	1.26835									
2464.66466	1.26825									
2467.46747	1.26814									
2470.27027	1.26803									
2473.07307	1.26793									
2475.87588	1.26782									
2478.67868	1.26771									
2481.48148	1.26761									
2484.28428	1.2675									
2487.08709	1.2674									
2489.88989	1.26729									
2492.69269	1.26719									
2495.4955	1.26709									
2498.2983	1.26698									
2501.1011	1.26688									
2503.9039	1.26678									
2506.70671	1.26668									
2509.50951	1.26658									
2512.31231	1.26647									
2515.11512	1.26637									
2517.91792	1.26627									
2520.72072	1.26617									
2523.52352	1.26607									
2526.32633	1.26597									
2529.12913	1.26587									
2531.93193	1.26577									
2534.73473	1.26567									
2537.53754	1.26558									
2540.34034	1.26548									
2543.14314	1.26538									
2545.94595	1.26528									
2548.74875	1.26519									
2551.55155	1.26509									
2554.35435	1.26499									
2557.15716	1.2649									
2559.95996	1.2648									
2562.76276	1.26471									
2565.56557	1.26461									
2568.36837	1.26452									
