status	checkpoint	layer_label	analog_layers	eval_c2c	eval_d2d	n_json	n_d2d_seeds	d2d_seeds	mean_ppl	std_ppl	min_ppl	max_ppl	best_json	worst_json	missing_required_metadata
candidate_index_not_claim_lock	extreme_d2d30_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	22.7211	0.0311395	22.6671	22.7455	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_extreme_d2d30_c2c01_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d50_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	25.4624	0.0323662	25.421	25.5069	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d50_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	25.7259	0.0471919	25.6735	25.7947	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	extreme_d2d50_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	25.4851	0.0181061	25.4562	25.5064	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_extreme_d2d50_c2c01_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last2_500_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.594	0.0156344	18.5755	18.6099	eval_hat_combined_last2_500_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_hat_combined_last2_500_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last2_500_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.0177	0.0280689	18.9728	19.0424	eval_hat_combined_last2_500_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_combined_last2_500_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_combined_last2_500_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.6383	0.0154189	18.622	18.6561	eval_hat_combined_last2_500_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_hat_combined_last2_500_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.7074	0.0209827	18.6863	18.74	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.02_seed42.json	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last2_seed42	last2_24l	22,23	0	0.04	5	5	42,123,456,789,1001	19.0677	0.0391327	19.0333	19.1271	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.04_seed42.json	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.04_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_500_freshd2d_last2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.2069	0.0379265	19.1669	19.261	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.05_seed789.json	eval_hat_d2d002_500_freshd2d_last2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.8814	0.0210261	18.8495	18.905	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.1878	0.0391701	19.1351	19.2351	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.9119	0.0138579	18.893	18.925	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_highsigma_d2d05_c2c01_v2_seed42_c2c0.01_d2d0.02_seed1001.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c02_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.8345	0.0286813	18.7861	18.8534	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c02_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.18	0.0432868	19.1073	19.2121	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d05_c2c02_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.875	0.0198929	18.8403	18.8907	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_highsigma_d2d05_c2c02_v2_seed42_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d08_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.951	0.0185975	18.926	18.9724	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d08_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.2805	0.0326955	19.2451	19.3292	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d08_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.9834	0.0150093	18.9657	19.0014	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_highsigma_d2d08_c2c01_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d10_c2c01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	19.6679	0.0340657	19.6134	19.7047	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d10_c2c01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.987	0.0330164	19.9364	20.0174	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	highsigma_d2d10_c2c01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	19.7083	0.0197036	19.6858	19.7331	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_highsigma_d2d10_c2c01_v2_seed42_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_1000step_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.5092	0.00744177	18.5045	18.5221	eval_overnight_410m_1000step_v2_seed42_c2c0.0_d2d0.02_seed1001.json	eval_overnight_410m_1000step_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_1000step_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	18.9144	0.0242759	18.8886	18.9537	eval_overnight_410m_1000step_v2_seed42_c2c0.0_d2d0.05_seed42.json	eval_overnight_410m_1000step_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_1000step_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.5393	0.00902433	18.5267	18.5515	eval_overnight_410m_1000step_v2_seed42_c2c0.01_d2d0.02_seed42.json	eval_overnight_410m_1000step_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_c2c02_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.7906	0.026136	18.7599	18.821	eval_overnight_410m_c2c02_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_overnight_410m_c2c02_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_c2c02_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.2375	0.0145805	19.2139	19.2537	eval_overnight_410m_c2c02_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_overnight_410m_c2c02_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_c2c02_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.8345	0.0240914	18.805	18.8557	eval_overnight_410m_c2c02_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_overnight_410m_c2c02_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d01_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.6543	0.026373	18.6143	18.6864	eval_overnight_410m_d2d01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_overnight_410m_d2d01_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d01_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.2172	0.0383328	19.1581	19.2615	eval_overnight_410m_d2d01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_overnight_410m_d2d01_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d01_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.7112	0.0176519	18.6865	18.7322	eval_overnight_410m_d2d01_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_overnight_410m_d2d01_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d03_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.7875	0.0419966	18.723	18.8346	eval_overnight_410m_d2d03_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_overnight_410m_d2d03_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d03_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.1658	0.0461522	19.0876	19.2001	eval_overnight_410m_d2d03_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_overnight_410m_d2d03_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	overnight_410m_d2d03_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.8317	0.0293852	18.7859	18.8624	eval_overnight_410m_d2d03_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_overnight_410m_d2d03_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_c2c_only_last2_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.8065	0.0138595	18.7885	18.8242	eval_supp_c2c_only_last2_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_supp_c2c_only_last2_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_c2c_only_last2_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.3805	0.025173	19.3393	19.4056	eval_supp_c2c_only_last2_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_supp_c2c_only_last2_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_c2c_only_last2_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.8703	0.00856296	18.857	18.8794	eval_supp_c2c_only_last2_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_supp_c2c_only_last2_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s123_v2_seed123	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.8907	0.0169855	18.8648	18.9092	eval_supp_combined_last2_s123_v2_seed123_c2c0.0_d2d0.02_seed789.json	eval_supp_combined_last2_s123_v2_seed123_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s123_v2_seed123	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.3295	0.0359417	19.2728	19.3635	eval_supp_combined_last2_s123_v2_seed123_c2c0.0_d2d0.05_seed789.json	eval_supp_combined_last2_s123_v2_seed123_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s123_v2_seed123	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.9333	0.0217499	18.9136	18.9624	eval_supp_combined_last2_s123_v2_seed123_c2c0.01_d2d0.02_seed42.json	eval_supp_combined_last2_s123_v2_seed123_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s456_v2_seed456	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	19.361	0.0243148	19.3204	19.385	eval_supp_combined_last2_s456_v2_seed456_c2c0.0_d2d0.02_seed789.json	eval_supp_combined_last2_s456_v2_seed456_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s456_v2_seed456	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.7952	0.0449753	19.7268	19.8426	eval_supp_combined_last2_s456_v2_seed456_c2c0.0_d2d0.05_seed789.json	eval_supp_combined_last2_s456_v2_seed456_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_combined_last2_s456_v2_seed456	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	19.4091	0.0171349	19.3801	19.4219	eval_supp_combined_last2_s456_v2_seed456_c2c0.01_d2d0.02_seed789.json	eval_supp_combined_last2_s456_v2_seed456_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_d2d_only_last2_v2_seed42	last2_24l	22,23	0	0.02	5	5	42,123,456,789,1001	18.8112	0.0270977	18.7666	18.8388	eval_supp_d2d_only_last2_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_supp_d2d_only_last2_v2_seed42_c2c0.0_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_d2d_only_last2_v2_seed42	last2_24l	22,23	0	0.05	5	5	42,123,456,789,1001	19.2616	0.039482	19.2019	19.3079	eval_supp_d2d_only_last2_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_supp_d2d_only_last2_v2_seed42_c2c0.0_d2d0.05_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	supp_d2d_only_last2_v2_seed42	last2_24l	22,23	0.01	0.02	5	5	42,123,456,789,1001	18.8653	0.0183834	18.8364	18.8848	eval_supp_d2d_only_last2_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_supp_d2d_only_last2_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last4_v2_seed42	last4_24l	20,21,22,23	0	0.02	5	5	42,123,456,789,1001	20.4025	0.07753	20.2873	20.4877	eval_410m_last4_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_410m_last4_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last4_v2_seed42	last4_24l	20,21,22,23	0	0.05	5	5	42,123,456,789,1001	21.535	0.0566434	21.4806	21.6259	eval_410m_last4_v2_seed42_c2c0.0_d2d0.05_seed456.json	eval_410m_last4_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	410m_last4_v2_seed42	last4_24l	20,21,22,23	0.01	0.02	5	5	42,123,456,789,1001	20.517	0.0641525	20.4156	20.5732	eval_410m_last4_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_410m_last4_v2_seed42_c2c0.01_d2d0.02_seed456.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast4_v2_seed42	last4_24l	20,21,22,23	0	0.02	5	5	42,123,456,789,1001	20.4025	0.07753	20.2873	20.4877	eval_combined_layerlast4_v2_seed42_c2c0.0_d2d0.02_seed123.json	eval_combined_layerlast4_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast4_v2_seed42	last4_24l	20,21,22,23	0	0.05	5	5	42,123,456,789,1001	21.535	0.0566434	21.4806	21.6259	eval_combined_layerlast4_v2_seed42_c2c0.0_d2d0.05_seed456.json	eval_combined_layerlast4_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	combined_layerlast4_v2_seed42	last4_24l	20,21,22,23	0.01	0.02	5	5	42,123,456,789,1001	20.5225	0.0602783	20.4348	20.5834	eval_combined_layerlast4_v2_seed42_c2c0.01_d2d0.02_seed123.json	eval_combined_layerlast4_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	hat_d2d002_l20_23_seed42	last4_24l	20,21,22,23	0	0.02	1	1	NA	20.8373	0	20.8373	20.8373	eval_hat_d2d002_l20_23_seed42_c2c0.0_d2d0.02.json	eval_hat_d2d002_l20_23_seed42_c2c0.0_d2d0.02.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_all_v2_seed42	layers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0	0.02	5	5	42,123,456,789,1001	14.8941	0.0359686	14.8389	14.9354	eval_pythia1b_all_v2_seed42_c2c0.0_d2d0.02_seed456.json	eval_pythia1b_all_v2_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_all_v2_seed42	layers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0	0.05	5	5	42,123,456,789,1001	21.3678	0.413357	21.0126	21.924	eval_pythia1b_all_v2_seed42_c2c0.0_d2d0.05_seed42.json	eval_pythia1b_all_v2_seed42_c2c0.0_d2d0.05_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_all_v2_seed42	layers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	0.01	0.02	5	5	42,123,456,789,1001	15.0982	0.0374292	15.0442	15.1443	eval_pythia1b_all_v2_seed42_c2c0.01_d2d0.02_seed456.json	eval_pythia1b_all_v2_seed42_c2c0.01_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last4_v2_seed42	layers_12-13-14-15	12,13,14,15	0	0.02	5	5	42,123,456,789,1001	14.2386	0.0194227	14.2117	14.2562	eval_pythia1b_last4_v2_seed42_c2c0.0_d2d0.02_seed1001.json	eval_pythia1b_last4_v2_seed42_c2c0.0_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last4_v2_seed42	layers_12-13-14-15	12,13,14,15	0	0.05	5	5	42,123,456,789,1001	15.5495	0.0479533	15.4966	15.6092	eval_pythia1b_last4_v2_seed42_c2c0.0_d2d0.05_seed456.json	eval_pythia1b_last4_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last4_v2_seed42	layers_12-13-14-15	12,13,14,15	0.01	0.02	5	5	42,123,456,789,1001	14.2975	0.0193151	14.2712	14.3176	eval_pythia1b_last4_v2_seed42_c2c0.01_d2d0.02_seed1001.json	eval_pythia1b_last4_v2_seed42_c2c0.01_d2d0.02_seed789.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_c2c01_v2_seed42	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.0083	0.00959507	13.9986	14.0213	eval_pythia1b_c2c01_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_c2c01_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_c2c01_v2_seed42	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.54	0.035266	14.5048	14.5904	eval_pythia1b_c2c01_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_c2c01_v2_seed42_c2c0.0_d2d0.05_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_c2c01_v2_seed42	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.0324	0.00979859	14.0217	14.0459	eval_pythia1b_c2c01_v2_seed42_c2c0.01_d2d0.02_seed456.json	eval_pythia1b_c2c01_v2_seed42_c2c0.01_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_d2d05_v2_seed42	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.1256	0.00932779	14.112	14.1349	eval_pythia1b_d2d05_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_d2d05_v2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_d2d05_v2_seed42	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.5004	0.0255721	14.4627	14.5237	eval_pythia1b_d2d05_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_d2d05_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_d2d05_v2_seed42	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.1437	0.0091287	14.1303	14.1527	eval_pythia1b_d2d05_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_pythia1b_d2d05_v2_seed42_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_hs05_v2_seed42	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.1393	0.00929443	14.1264	14.1506	eval_pythia1b_hs05_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_hs05_v2_seed42_c2c0.0_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_hs05_v2_seed42	layers_14-15	14,15	0	0.05	5	5	42,123,456,789,1001	14.5096	0.0252178	14.4737	14.5374	eval_pythia1b_hs05_v2_seed42_c2c0.0_d2d0.05_seed789.json	eval_pythia1b_hs05_v2_seed42_c2c0.0_d2d0.05_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_hs05_v2_seed42	layers_14-15	14,15	0.01	0.02	5	5	42,123,456,789,1001	14.1557	0.00807052	14.145	14.1654	eval_pythia1b_hs05_v2_seed42_c2c0.01_d2d0.02_seed789.json	eval_pythia1b_hs05_v2_seed42_c2c0.01_d2d0.02_seed123.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
candidate_index_not_claim_lock	pythia1b_last2_v2_seed42	layers_14-15	14,15	0	0.02	5	5	42,123,456,789,1001	14.0399	0.0118132	14.024	14.0521	eval_pythia1b_last2_v2_seed42_c2c0.0_d2d0.02_seed789.json	eval_pythia1b_last2_v2_seed42_c2c0.0_d2d0.02_seed42.json	checkpoint_sha256,command,commit,config,dataset,eval_protocol
