4.0659	9.537E-10	1.01225	1.167E-9	1.07991	8.981E-10	1.0807	7.278E-10
4.13042	9.552E-10	1.03915	1.165E-9	1.1032	8.981E-10	1.12378	7.256E-10
4.15602	9.548E-10	1.06246	1.1655E-9	1.16988	8.961E-10	1.1499	7.266E-10
4.17937	9.55E-10	1.161	1.2509E-9	1.19318	8.965E-10	1.1732	7.262E-10
4.25971	9.595E-10	1.18868	1.1683E-9	1.22134	8.981E-10	1.2001	7.253E-10
4.32221	1.0483E-9	1.2121	1.1697E-9	1.24465	8.969E-10	1.26375	7.992E-10
4.34552	9.572E-10	1.2397	1.1688E-9	1.30801	9.614E-10	1.28862	7.239E-10
4.3688	9.561E-10	1.26418	1.17E-9	1.33132	8.977E-10	1.31273	7.236E-10
4.43183	9.018E-10	1.32944	1.1625E-9	1.35466	8.984E-10	1.37518	6.08E-10
4.45704	9.588E-10	1.35283	1.1701E-9	1.41795	8.047E-10	1.40007	7.25E-10
4.5253	9.32E-10	1.37966	1.1708E-9	1.44122	8.983E-10	1.42336	7.242E-10
4.54861	9.592E-10	1.4492	1.0523E-9	1.51061	9.3E-10	1.45072	7.223E-10
4.57192	9.592E-10	1.4725	1.1699E-9	1.57618	7.903E-10	1.51524	7.213E-10
4.67403	1.0841E-9	1.49968	1.173E-9	1.60336	8.996E-10	1.53855	7.238E-10
4.70224	9.612E-10	1.52298	1.1722E-9	1.70076	9.161E-10	1.56188	7.235E-10
4.72751	9.607E-10	1.54826	1.172E-9	1.76933	1.0648E-9	1.61446	7.225E-10
4.75083	9.618E-10	1.57253	1.1717E-9	1.79528	9.009E-10	1.63945	7.221E-10
4.81744	1.0015E-9	1.62187	1.1742E-9	1.82164	8.999E-10	1.66432	7.217E-10
4.88517	8.308E-10	1.68547	1.0616E-9	1.84496	9.005E-10	1.69126	7.215E-10
4.9109	9.639E-10	1.70878	1.1736E-9	1.86978	9.005E-10	1.75624	6.216E-10
4.97373	1.1135E-9	1.73204	1.1736E-9	1.89525	9.015E-10	1.77955	7.217E-10
4.99822	9.648E-10	1.79473	1.0886E-9	1.9186	9.026E-10	1.80479	7.221E-10
5.06117	8.949E-10	1.82042	1.1759E-9	1.94208	9.023E-10	1.82984	7.197E-10
5.08566	9.652E-10	1.88705	1.1594E-9	2.0063	1.0127E-9	1.89727	5.597E-10
5.13744	9.654E-10	1.91034	1.1775E-9	2.03259	9.016E-10	1.92282	7.2E-10
5.16076	9.66E-10	1.93367	1.1772E-9	2.06158	9.034E-10	1.94927	7.204E-10
5.18785	9.661E-10	2.00384	1.1158E-9	2.08486	9.031E-10	1.97258	7.2E-10
5.21117	9.658E-10	2.03112	1.1792E-9	2.11138	9.003E-10	2.03722	5.687E-10
5.27442	1.0772E-9	2.05447	1.1789E-9	2.17039	9.03E-10	2.1331	7.175E-10
5.29894	9.684E-10	2.08237	1.1791E-9	2.19505	9.021E-10	2.16182	7.194E-10
5.3623	1.0695E-9	2.16505	1.28E-9	2.22067	9.036E-10	2.22411	7.356E-10
5.38824	9.682E-10	2.18964	1.1813E-9	2.28661	9.127E-10	2.24748	7.173E-10
5.45179	1.0231E-9	2.21293	1.1809E-9	2.31322	9.039E-10	2.27357	7.193E-10
5.47802	9.692E-10	2.2402	1.1807E-9	2.341	9.038E-10	2.29786	7.192E-10
5.54333	8.586E-10	2.26351	1.1807E-9	2.36647	9.044E-10	2.32138	7.187E-10
5.57548	9.7E-10	2.29024	1.1827E-9	2.38979	9.027E-10	2.38467	7.89E-10
5.63867	9.7E-10	2.31421	1.182E-9	2.45354	8.266E-10	2.41048	7.172E-10
5.70638	9.182E-10	2.3417	1.1823E-9	2.48	9.062E-10	2.43794	7.173E-10
5.72993	9.691E-10	2.40688	1.1592E-9	2.50446	9.055E-10	2.46124	7.167E-10
5.79542	1.0731E-9	2.43022	1.1827E-9	2.5705	9.336E-10	2.52824	8.758E-10
5.82251	9.727E-10	2.49678	1.2907E-9	2.5938	9.054E-10	2.63443	7.162E-10
5.85038	9.713E-10	2.56542	1.0835E-9	2.62535	9.058E-10	2.65775	7.161E-10
5.9148	9.934E-10	2.61413	1.1844E-9	2.71877	7.406E-10	2.72772	7.295E-10
